# Region type : patch pressure_outlet
# Faces       : 6382
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	sum(phi)
807           	-1.981240e-07
808           	-1.102215e-07
809           	-4.247007e-08
810           	-4.713845e-08
811           	-1.669136e-07
812           	-4.052189e-08
813           	-3.341694e-08
814           	-1.946282e-08
815           	-1.502090e-08
816           	-9.129112e-09
817           	-1.263093e-08
818           	-1.818565e-08
819           	-2.601060e-08
820           	-3.399245e-08
821           	-3.896371e-08
822           	-4.618861e-08
823           	-4.974763e-08
824           	-5.123215e-08
825           	-5.324721e-08
826           	-5.571525e-08
827           	-5.801997e-08
828           	-5.976767e-08
829           	-6.063317e-08
830           	-5.378313e-08
831           	-5.502758e-08
832           	-5.569409e-08
833           	-5.614912e-08
834           	-5.532493e-08
835           	-5.399907e-08
836           	-5.344573e-08
837           	-5.193823e-08
838           	-5.232215e-08
839           	-5.371037e-08
840           	-5.530341e-08
841           	2.613277e-08
842           	2.621543e-08
843           	2.623105e-08
844           	2.653584e-08
845           	2.617933e-08
846           	2.342812e-08
847           	1.356705e-08
848           	-2.744085e-09
849           	-1.730047e-08
850           	-2.355335e-07
851           	-2.476877e-07
852           	-1.840162e-07
853           	-1.114854e-08
854           	1.315799e-08
855           	2.622206e-08
856           	3.153951e-08
857           	3.331643e-08
858           	3.387070e-08
859           	3.254230e-08
860           	2.812164e-08
861           	2.741331e-08
862           	-1.229108e-08
863           	-3.168395e-08
864           	-3.292385e-07
865           	-3.372391e-07
866           	-2.495103e-07
867           	-2.380937e-07
868           	-6.118847e-08
869           	-5.770807e-08
870           	-6.107702e-08
871           	-6.446813e-08
872           	-6.905249e-08
873           	-2.537189e-07
874           	-2.585410e-07
875           	-7.543144e-08
876           	-7.893287e-08
877           	-8.312240e-08
878           	-8.684866e-08
879           	-8.914098e-08
880           	-9.053353e-08
881           	-9.026710e-08
882           	-8.852940e-08
883           	-8.777739e-08
884           	-8.718834e-08
885           	-8.466797e-08
886           	-8.187604e-08
887           	-7.703198e-08
888           	-7.651887e-08
889           	-8.100503e-08
890           	-8.724394e-08
891           	-9.663665e-08
892           	-1.033082e-07
893           	-1.062733e-07
894           	-1.064362e-07
895           	-3.557154e-07
896           	-3.635258e-07
897           	-1.083056e-07
898           	-1.109677e-07
899           	-1.125036e-07
900           	-4.072512e-07
901           	-1.214215e-07
902           	-1.234094e-07
903           	-4.391659e-07
904           	-1.279867e-07
905           	-1.256770e-07
906           	-4.621783e-07
907           	-4.721744e-07
908           	-4.840643e-07
909           	-1.209622e-07
910           	-5.100696e-07
911           	-5.239812e-07
912           	-5.338405e-07
913           	-5.438945e-07
914           	-5.524713e-07
915           	-5.623351e-07
916           	-5.719153e-07
917           	-5.809345e-07
918           	-5.903034e-07
919           	-1.048795e-07
920           	-6.034460e-07
921           	-6.092867e-07
922           	4.315621e-08
923           	-6.137186e-07
924           	-6.149157e-07
925           	-6.201274e-07
926           	-6.280342e-07
927           	5.453682e-08
928           	5.399729e-08
929           	-6.482270e-07
930           	-6.608542e-07
931           	-6.761717e-07
932           	5.219376e-08
933           	-7.016846e-07
934           	4.451467e-08
935           	-7.218159e-07
936           	-7.386198e-07
937           	-7.527229e-07
938           	3.678410e-08
939           	-7.711318e-07
940           	-7.836207e-07
941           	-7.977277e-07
942           	-8.980764e-07
943           	-9.196872e-07
944           	-7.888634e-07
945           	-8.042758e-07
946           	-8.230924e-07
947           	2.201692e-08
948           	-1.003706e-06
949           	-1.017244e-06
950           	4.064761e-08
951           	-9.270980e-07
952           	-9.378067e-07
953           	-9.529696e-07
954           	-9.729925e-07
955           	-9.968522e-07
956           	-1.024184e-06
957           	-1.055199e-06
958           	-1.080587e-06
959           	-1.026537e-06
960           	-1.049246e-06
961           	-1.071016e-06
962           	-1.089429e-06
963           	-1.100036e-06
964           	-1.111714e-06
965           	-1.120280e-06
966           	-1.158442e-06
967           	-1.166853e-06
968           	-1.175295e-06
969           	-1.186191e-06
970           	-1.427803e-06
971           	-1.460309e-06
972           	-1.487381e-06
973           	-1.518134e-06
974           	-1.305160e-06
975           	-1.330314e-06
976           	-1.355037e-06
977           	-1.377905e-06
978           	-1.398977e-06
979           	-1.417128e-06
980           	-1.687783e-06
981           	-1.430700e-06
982           	-1.440379e-06
983           	-1.452899e-06
984           	-1.461617e-06
985           	-1.476383e-06
986           	-1.489777e-06
987           	-1.509206e-06
988           	-1.528082e-06
989           	-1.555022e-06
990           	-1.586992e-06
991           	-1.620526e-06
992           	-1.657357e-06
993           	-1.702050e-06
994           	-1.751072e-06
995           	-1.779192e-06
996           	-1.814597e-06
997           	-1.856552e-06
998           	-1.894616e-06
999           	-1.924829e-06
1000          	-1.951376e-06
