# Region type : patch velocity_inlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	sum(phi)
756           	-4.314365e-03
757           	-4.314365e-03
758           	-4.314365e-03
759           	-4.314365e-03
760           	-4.314365e-03
761           	-4.314365e-03
762           	-4.314365e-03
763           	-4.314365e-03
764           	-4.314365e-03
765           	-4.314365e-03
766           	-4.314365e-03
767           	-4.314365e-03
768           	-4.314365e-03
769           	-4.314365e-03
770           	-4.314365e-03
771           	-4.314365e-03
772           	-4.314365e-03
773           	-4.314365e-03
774           	-4.314365e-03
775           	-4.314365e-03
776           	-4.314365e-03
777           	-4.314365e-03
778           	-4.314365e-03
779           	-4.314365e-03
780           	-4.314365e-03
781           	-4.314365e-03
782           	-4.314365e-03
783           	-4.314365e-03
784           	-4.314365e-03
785           	-4.314365e-03
786           	-4.314365e-03
787           	-4.314365e-03
788           	-4.314365e-03
789           	-4.314365e-03
790           	-4.314365e-03
791           	-4.314365e-03
792           	-4.314365e-03
793           	-4.314365e-03
794           	-4.314365e-03
795           	-4.314365e-03
796           	-4.314365e-03
797           	-4.314365e-03
798           	-4.314365e-03
799           	-4.314365e-03
800           	-4.314365e-03
801           	-4.314365e-03
802           	-4.314365e-03
803           	-4.314365e-03
804           	-4.314365e-03
805           	-4.314365e-03
806           	-4.314365e-03
807           	-4.314365e-03
808           	-4.314365e-03
809           	-4.314365e-03
810           	-4.314365e-03
811           	-4.314365e-03
812           	-4.314365e-03
813           	-4.314365e-03
814           	-4.314365e-03
815           	-4.314365e-03
816           	-4.314365e-03
817           	-4.314365e-03
818           	-4.314365e-03
819           	-4.314365e-03
820           	-4.314365e-03
821           	-4.314365e-03
822           	-4.314365e-03
823           	-4.314365e-03
824           	-4.314365e-03
825           	-4.314365e-03
826           	-4.314365e-03
827           	-4.314365e-03
828           	-4.314365e-03
829           	-4.314365e-03
830           	-4.314365e-03
831           	-4.314365e-03
832           	-4.314365e-03
833           	-4.314365e-03
834           	-4.314365e-03
835           	-4.314365e-03
836           	-4.314365e-03
837           	-4.314365e-03
838           	-4.314365e-03
839           	-4.314365e-03
840           	-4.314365e-03
841           	-4.314365e-03
842           	-4.314365e-03
843           	-4.314365e-03
844           	-4.314365e-03
845           	-4.314365e-03
846           	-4.314365e-03
847           	-4.314365e-03
848           	-4.314365e-03
849           	-4.314365e-03
850           	-4.314365e-03
851           	-4.314365e-03
